CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Location 1,Total Incidents
06/15/2016,19:30:00,6J,100 S LINWOOD AVE,LARCENY,O,,221,SOUTHEASTERN,Patterson Park,"(39.2909000000, -76.5761300000)",1
06/15/2016,19:30:00,7A,100 W MONUMENT ST,AUTO THEFT,O,,142,CENTRAL,Mount Vernon,"(39.2975000000, -76.6171300000)",1
06/15/2016,19:32:00,4A,1900 GWYNNS FALLS PKWY,AGG. ASSAULT,O,FIREARM,731,WESTERN,Mondawmin,"(39.3162300000, -76.6515000000)",1
06/15/2016,19:35:00,4E,6100 SHIIPVIEW WAY,COMMON ASSAULT,O,HANDS,243,SOUTHEASTERN,O'Donnell Heights,"(39.2765900000, -76.5425400000)",1
06/15/2016,19:45:00,6D,3500 FOSTER AVE,LARCENY FROM AUTO,O,,232,SOUTHEASTERN,Canton,"(39.2845200000, -76.5678500000)",1
06/15/2016,19:49:00,6J,2800 SAINT PAUL ST,LARCENY,I,,512,NORTHERN,Charles Village,"(39.3225100000, -76.6157300000)",1
06/15/2016,19:50:00,6J,2600 HARFORD RD,LARCENY,O,,411,NORTHEASTERN,Coldstream Homestead Montebello,"(39.3192800000, -76.5927600000)",1
06/15/2016,1935,9S,2300 GWYNNS FALLS PKWY,SHOOTING,Outside,FIREARM,731,WESTERN,Mondawmin,"(39.3156300000, -76.6542100000)",1
06/15/2016,20:00:00,7A,2700 ELLICOTT DY,AUTO THEFT,,,814,SOUTHWESTERN,Winchester,"(39.3025700000, -76.6620700000)",1
06/15/2016,20:00:00,6D,6900 CHAMBERS RD,LARCENY FROM AUTO,O,,423,NORTHEASTERN,Hamilton Hills,"(39.3692600000, -76.5570500000)",1
06/15/2016,20:00:00,7A,600 YALE AVE,AUTO THEFT,O,,833,SOUTHWESTERN,Yale Heights,"(39.2757300000, -76.6878200000)",1
06/15/2016,20:00:00,6D,100 S HAVEN ST,LARCENY FROM AUTO,O,,223,SOUTHEASTERN,Baltimore Highlands,"(39.2911600000, -76.5627500000)",1
06/15/2016,20:00:00,7A,2700 ELLICOTT DY,AUTO THEFT,I,,814,SOUTHWESTERN,Winchester,"(39.3025700000, -76.6620700000)",1
06/15/2016,20:00:00,6D,2500 E BALTIMORE ST,LARCENY FROM AUTO,O,,222,SOUTHEASTERN,Patterson Park Neighborhood,"(39.2920300000, -76.5817700000)",1
06/15/2016,20:15:00,5A,0 S PATTERSON PARK AVE,BURGLARY,I,,212,SOUTHEASTERN,Butcher's Hill,"(39.2916200000, -76.5847200000)",1
06/15/2016,20:17:00,4C,4400 BELAIR RD,AGG. ASSAULT,O,OTHER,442,NORTHEASTERN,Belair-Edison,"(39.3293100000, -76.5639500000)",1
06/15/2016,20:25:00,5B,500 W PRATT ST,BURGLARY,I,,941,SOUTHERN,Downtown West,"(39.2862900000, -76.6222900000)",1
06/15/2016,20:25:00,4E,500 W PRATT ST,COMMON ASSAULT,O,HANDS,941,SOUTHERN,Downtown West,"(39.2862900000, -76.6222900000)",1
06/15/2016,20:40:00,4E,200 N ROSE ST,COMMON ASSAULT,O,HANDS,221,SOUTHEASTERN,McElderry Park,"(39.2948300000, -76.5813700000)",1
06/15/2016,21:00:00,6E,0 N STRICKER ST,LARCENY,O,,711,WESTERN,Franklin Square,"(39.2884900000, -76.6410100000)",1
06/15/2016,21:00:00,5D,200 DENISON ST,BURGLARY,O,,843,SOUTHWESTERN,Allendale,"(39.2900000000, -76.6752100000)",1
06/15/2016,21:00:00,7A,6100 FAIRDEL AVE,AUTO THEFT,O,,425,NORTHEASTERN,Glenham-Belhar,"(39.3486800000, -76.5409800000)",1
06/15/2016,21:20:00,4E,1900 W FRANKLIN ST,COMMON ASSAULT,O,HANDS,722,WESTERN,Midtown-Edmondson,"(39.2938300000, -76.6481900000)",1
06/15/2016,21:30:00,7A,3200 TIOGA PKWY,AUTO THEFT,O,,731,NORTHWESTERN,Mondawmin,"(39.3180000000, -76.6582100000)",1
06/15/2016,21:30:00,6E,1400 MERIDENE DR,LARCENY,O,,414,NORTHEASTERN,Idlewood,"(39.3680800000, -76.5858300000)",1
06/15/2016,21:30:00,7A,3200 TIOGA PKWY,AUTO THEFT,O,,731,NORTHWESTERN,Mondawmin,"(39.3180000000, -76.6582100000)",1
06/15/2016,21:30:00,6J,0 GORMAN AVE,LARCENY,O,,714,WESTERN,Penrose/Fayette Street Outreach,"(39.2885300000, -76.6536900000)",1
06/15/2016,21:40:00,4E,2600 NORTHSHIRE DR,COMMON ASSAULT,O,HANDS,923,SOUTHERN,Lakeland,"(39.2573600000, -76.6441800000)",1
06/15/2016,22:00:00,6G,2800 HOLLINS FERRY RD,LARCENY,I,,923,SOUTHERN,Lakeland,"(39.2565600000, -76.6453400000)",1
06/15/2016,22:00:00,4E,3900 FAIRFAX RD,COMMON ASSAULT,I,HANDS,642,NORTHWESTERN,Concerned Citizens Of Forest Park,"(39.3219400000, -76.6833000000)",1
06/15/2016,22:00:00,6D,2400 CHESTEREFIELD AVE,LARCENY FROM AUTO,O,,431,NORTHEASTERN,Mayfield,"(39.3295600000, -76.5767400000)",1
06/15/2016,22:15:00,4E,4100 PIMLICO,COMMON ASSAULT,O,HANDS,614,NORTHWESTERN,Central Park Heights,"(39.3360500000, -76.6626900000)",1
06/15/2016,22:15:00,6D,100 N MONTFORD AVE,LARCENY FROM AUTO,O,,221,SOUTHEASTERN,Patterson Place,"(39.2931500000, -76.5833300000)",1
06/15/2016,22:30:00,6D,200 STONY RUN LN,LARCENY FROM AUTO,O,,541,NORTHERN,Tuscany-Canterbury,"(39.3379700000, -76.6231800000)",1
06/15/2016,22:30:00,4E,2700 BERYL AVE,COMMON ASSAULT,I,HANDS,323,EASTERN,Biddle Street,"(39.3031100000, -76.5791100000)",1
06/15/2016,22:30:00,6D,2900 AUCHENTOROLY TER,LARCENY FROM AUTO,O,,732,WESTERN,Parkview/Woodbrook,"(39.3161600000, -76.6455100000)",1
06/15/2016,22:35:00,4A,2300 MARYLAND AVE,AGG. ASSAULT,O,FIREARM,514,NORTHERN,Old Goucher,"(39.3155200000, -76.6181600000)",1
06/15/2016,22:40:00,3BJ,2200 W Cold Spring Ln,ROBBERY - CARJACKING,O,,533,NORTHERN,Coldspring,"(39.3436200000, -76.6523000000)",1
06/15/2016,22:40:00,6J,6300 BELAIR RD,LARCENY,O,,425,NORTHEASTERN,Rosemont East,"(39.3512700000, -76.5347000000)",1
06/15/2016,22:45:00,6D,800 LINDEN AVE,LARCENY FROM AUTO,I,,142,CENTRAL,Mount Vernon,"(39.2993000000, -76.6207500000)",1
06/15/2016,22:50:00,4E,1800 EUTAW PL,COMMON ASSAULT,O,HANDS,132,CENTRAL,Madison Park,"(39.3078800000, -76.6312200000)",1
06/15/2016,23:00:00,3B,1500 LOCHWOOD RD,ROBBERY - STREET,O,,412,NORTHEASTERN,Hillen,"(39.3427200000, -76.5908400000)",1
06/15/2016,23:00:00,5A,3900 6TH ST,BURGLARY,I,,913,SOUTHERN,Brooklyn,"(39.2324600000, -76.6041600000)",1
06/15/2016,23:00:00,6J,2600 MADISON AVE,LARCENY,I,,133,CENTRAL,Reservoir Hill,"(39.3149800000, -76.6401100000)",1
06/15/2016,23:26:00,4C,2500 W LANVALE ST,AGG. ASSAULT,I,OTHER,721,WESTERN,Evergreen Lawn,"(39.2968800000, -76.6569400000)",1
06/15/2016,23:30:00,4E,200 N CURLEY ST,COMMON ASSAULT,I,HANDS,224,SOUTHEASTERN,Ellwood Park/Monument,"(39.2955600000, -76.5757400000)",1
06/15/2016,23:30:00,6E,3700 ELMLEY AVE,LARCENY,O,,432,NORTHEASTERN,Belair-Edison,"(39.3175700000, -76.5667100000)",1
06/15/2016,23:30:00,6E,3700 WILKENS AVE,LARCENY,O,,832,SOUTHWESTERN,Oaklee,"(39.2701600000, -76.6825700000)",1
06/15/2016,23:44:00,4E,900 APPLETON ST,COMMON ASSAULT,I,HANDS,722,WESTERN,Midtown-Edmondson,"(39.2990900000, -76.6484400000)",1
06/15/2016,23:56:00,3AK,3700 CLAREMONT ST,ROBBERY - STREET,O,KNIFE,231,SOUTHEASTERN,Highlandtown,"(39.2895200000, -76.5665700000)",1
06/14/2016,03:00:00,6E,2000 BELAIR RD,LARCENY,O,,431,NORTHEASTERN,Clifton Park,"(39.3150500000, -76.5812500000)",1
06/14/2016,03:22:00,7A,1900 ARGONNE DR,AUTO THEFT,O,,421,NORTHEASTERN,Morgan State University,"(39.3404700000, -76.5825800000)",1
06/14/2016,03:40:00,5B,5400 FAIR OAKS AVE,BURGLARY,I,,423,NORTHEASTERN,Hamilton Hills,"(39.3547800000, -76.5665800000)",1
06/14/2016,0322,1F,1500 GORSUCH AV,HOMICIDE,Outside,FIREARM,411,NORTHEASTERN,Coldstream Homestead Montebello,"(39.3227900000, -76.5971000000)",1
06/14/2016,04:05:00,6C,100 W LEXINGTON ST,LARCENY,I,,111,CENTRAL,Downtown,"(39.2916400000, -76.6172900000)",1
06/14/2016,05:20:00,5A,3500 CLIFTMONT AVE,BURGLARY,I,,432,NORTHEASTERN,Belair-Edison,"(39.3193300000, -76.5657500000)",1
06/14/2016,05:30:00,3BJ,1100 W NORTH AVE,ROBBERY - CARJACKING,O,,131,CENTRAL,Druid Heights,"(39.3103100000, -76.6358900000)",1
06/14/2016,05:30:00,6E,900 N FULTON AVE,LARCENY,O,,743,WESTERN,Sandtown-Winchester,"(39.2989600000, -76.6456800000)",1
06/14/2016,05:45:00,6D,0 S WOLFE ST,LARCENY FROM AUTO,O,,212,SOUTHEASTERN,Washington Hill,"(39.2914800000, -76.5904400000)",1
06/14/2016,05:45:00,6D,0 S WOLFE ST,LARCENY FROM AUTO,O,,212,SOUTHEASTERN,Washington Hill,"(39.2914800000, -76.5904400000)",1
06/14/2016,05:45:00,6D,0 S WOLFE ST,LARCENY FROM AUTO,O,,212,SOUTHEASTERN,Washington Hill,"(39.2914800000, -76.5904400000)",1
06/14/2016,05:45:00,6D,0 S WOLFE ST,LARCENY FROM AUTO,O,,212,SOUTHEASTERN,Washington Hill,"(39.2914800000, -76.5904400000)",1
06/14/2016,06:00:00,5A,3800 SINCLAIR LN,BURGLARY,I,,432,NORTHEASTERN,Belair-Edison,"(39.3139500000, -76.5625600000)",1
06/14/2016,00:00:00,4C,1000 W 43RD ST,AGG. ASSAULT,I,OTHER,541,NORTHERN,Hoes Heights,"(39.3402000000, -76.6356500000)",1
06/14/2016,00:00:00,6G,400 E 25TH ST,LARCENY,I,,341,NORTHERN,Barclay,"(39.3180200000, -76.6112300000)",1
06/14/2016,00:01:00,7A,0 N ELLWOOD AVE,AUTO THEFT,O,,222,SOUTHEASTERN,Patterson Park Neighborhood,"(39.2928200000, -76.5733300000)",1
06/14/2016,00:01:00,5A,2000 CLIFTWOOD AVE,BURGLARY,I,,331,EASTERN,South Clifton Park,"(39.3136200000, -76.5895200000)",1
06/14/2016,00:45:00,5D,2500 SAINT PAUL ST,BURGLARY,I,,512,NORTHERN,Charles Village,"(39.3179900000, -76.6154300000)",1
06/14/2016,01:01:00,6G,2000 N EDGEWOOD ST,LARCENY,I,,812,SOUTHWESTERN,Fairmont,"(39.3100300000, -76.6759700000)",1
06/14/2016,01:18:00,4E,2400 DORTON CT,COMMON ASSAULT,O,HANDS,921,SOUTHERN,Westport,"(39.2619800000, -76.6405700000)",1
06/14/2016,01:47:00,6C,600 S EXETER ST,LARCENY,I,,211,SOUTHEASTERN,Inner Harbor,"(39.2838800000, -76.6003100000)",1
06/14/2016,01:47:00,6C,600 S EXETER ST,LARCENY,I,,211,SOUTHEASTERN,Inner Harbor,"(39.2838800000, -76.6003100000)",1
06/14/2016,02:00:00,5A,2300 LINDEN AVE,BURGLARY,I,,133,CENTRAL,Reservoir Hill,"(39.3132300000, -76.6349400000)",1
06/14/2016,06:00:00,6G,300 SAINT PAUL PL,LARCENY,I,,111,CENTRAL,Downtown,"(39.2925400000, -76.6135000000)",1
06/14/2016,06:22:00,6J,2200 EUTAW PL,LARCENY,O,,133,CENTRAL,Reservoir Hill,"(39.3109500000, -76.6344300000)",1
06/14/2016,07:00:00,6F,1500 MARSHALL ST,LARCENY,O,,942,SOUTHERN,South Baltimore,"(39.2721700000, -76.6125200000)",1
06/14/2016,07:00:00,3CO,400 W FRANKLIN ST,ROBBERY - COMMERCIAL,I,OTHER,111,CENTRAL,Downtown,"(39.2948300000, -76.6220500000)",1
06/14/2016,07:43:00,4E,900 SEAGULL AVE,COMMON ASSAULT,I,HANDS,922,SOUTHERN,Cherry Hill,"(39.2441100000, -76.6219000000)",1
06/14/2016,07:45:00,6D,2900 HILLSDALE RD,LARCENY FROM AUTO,O,,622,NORTHWESTERN,Howard Park,"(39.3212100000, -76.6994800000)",1
06/14/2016,07:59:00,7A,100 E 28TH ST,AUTO THEFT,O,,512,NORTHERN,Charles Village,"(39.3220100000, -76.6155700000)",1
06/14/2016,08:00:00,6E,400 S STRICKER ST,LARCENY,O,,935,SOUTHERN,New Southwest/Mount Clare,"(39.2828700000, -76.6406800000)",1
06/14/2016,08:00:00,6D,5500 KENNISON AVE,LARCENY FROM AUTO,O,,623,NORTHWESTERN,Grove Park,"(39.3425300000, -76.7003900000)",1
06/14/2016,08:00:00,5A,800 PARK AVE,BURGLARY,I,,142,CENTRAL,Mount Vernon,"(39.2989200000, -76.6184300000)",1
06/14/2016,08:30:00,6E,2700 SPELMAN RD,LARCENY,O,,922,SOUTHERN,Cherry Hill,"(39.2477400000, -76.6289800000)",1
06/14/2016,08:50:00,7A,4200 PRIMROSE AVE,AUTO THEFT,O,,631,NORTHWESTERN,Reisterstown Station,"(39.3497300000, -76.6956800000)",1
06/14/2016,09:00:00,7A,100 N WASHINGTON ST,AUTO THEFT,O,,212,SOUTHEASTERN,Washington Hill,"(39.2930100000, -76.5892800000)",1
06/14/2016,09:30:00,5A,5700 DENWOOD AVE,BURGLARY,I,,443,NORTHEASTERN,Frankford,"(39.3185300000, -76.5476700000)",1
06/14/2016,09:45:00,4E,300 N MARTIN LUTHER KING JR BLVD,COMMON ASSAULT,I,HANDS,121,CENTRAL,University Of Maryland,"(39.2928300000, -76.6276100000)",1
06/14/2016,10:00:00,5A,500 N STREEPER ST,BURGLARY,I,,221,SOUTHEASTERN,McElderry Park,"(39.2973700000, -76.5772800000)",1
06/14/2016,10:00:00,5D,500 N STREEPER ST,BURGLARY,I,,221,SOUTHEASTERN,McElderry Park,"(39.2973700000, -76.5772800000)",1
06/14/2016,10:00:00,5D,500 N STREEPER ST,BURGLARY,I,,221,SOUTHEASTERN,McElderry Park,"(39.2973700000, -76.5772800000)",1
06/14/2016,10:00:00,5B,2800 HAMILTON AVE,BURGLARY,I,,423,NORTHEASTERN,Hamilton Hills,"(39.3541400000, -76.5635400000)",1
06/14/2016,10:00:00,5A,200 S HILTON ST,BURGLARY,I,,842,SOUTHWESTERN,Carroll-South Hilton,"(39.2827200000, -76.6720900000)",1
06/14/2016,10:00:00,5A,1800 MADISON AVE,BURGLARY,I,,132,CENTRAL,Madison Park,"(39.3073600000, -76.6321800000)",1
06/14/2016,10:00:00,5A,4100 HYDEN CT,BURGLARY,I,,913,SOUTHERN,Brooklyn,"(39.2291200000, -76.5974000000)",1
06/14/2016,10:00:00,6G,2000 N EDGEWOOD ST,LARCENY,I,,812,SOUTHWESTERN,Fairmont,"(39.3100300000, -76.6759700000)",1
06/14/2016,10:00:00,6D,5200 FERNPARK AVE,LARCENY FROM AUTO,O,,622,NORTHWESTERN,Howard Park,"(39.3304700000, -76.7041600000)",1
06/14/2016,10:15:00,6G,6900 PARK HEIGHTS AVE,LARCENY,I,,631,NORTHWESTERN,Fallstaff,"(39.3649300000, -76.7030000000)",1
06/14/2016,10:30:00,5B,2200 ROUND RD,BURGLARY,I,,922,SOUTHERN,Cherry Hill,"(39.2535700000, -76.6259200000)",1
06/14/2016,11:00:00,4E,3000 S HANOVER ST,COMMON ASSAULT,O,HANDS,922,SOUTHERN,Middle Branch/Reedbird Parks,"(39.2513700000, -76.6149800000)",1
06/14/2016,11:00:00,5D,0 N GILMOR ST,BURGLARY,I,,711,WESTERN,Franklin Square,"(39.2887500000, -76.6424400000)",1
06/14/2016,11:02:00,4E,400 S EDEN ST,COMMON ASSAULT,O,HANDS,211,SOUTHEASTERN,Little Italy,"(39.2862400000, -76.5983800000)",1
06/14/2016,11:04:00,6C,6500 EASTERN AVE,LARCENY,I,,242,SOUTHEASTERN,Pulaski Industrial Area,"(39.2877600000, -76.5357600000)",1
06/14/2016,11:30:00,4E,200 MASON CT,COMMON ASSAULT,O,HANDS,211,SOUTHEASTERN,Perkins Homes,"(39.2888100000, -76.5959700000)",1
06/14/2016,11:42:00,6H,1100 E NORTH AVE,LARCENY,I,,342,EASTERN,East Baltimore Midway,"(39.3117900000, -76.6029800000)",1
06/14/2016,12:00:00,5A,3000 GREENMOUNT AVE,BURGLARY,I,,513,NORTHERN,Better Waverly,"(39.3260000000, -76.6093700000)",1
06/14/2016,12:00:00,4E,2500 EUTAW PL,COMMON ASSAULT,I,HANDS,133,CENTRAL,Reservoir Hill,"(39.3150900000, -76.6384500000)",1
06/14/2016,12:00:00,4D,900 ASHLAND CT,AGG. ASSAULT,I,HANDS,312,EASTERN,Oldtown,"(39.3001200000, -76.6044500000)",1
06/14/2016,12:00:00,7A,3200 WOODRING AVE,AUTO THEFT,O,,424,NORTHEASTERN,North Harford Road,"(39.3624400000, -76.5446300000)",1
06/14/2016,12:00:00,4E,AV & DUNDALK AV,COMMON ASSAULT,O,HANDS,241,SOUTHEASTERN,Pulaski Industrial Area,"(39.2874100000, -76.5447000000)",1
06/14/2016,12:15:00,4F,3700 GREENSPRING AVE,ASSAULT BY THREAT,I,,612,NORTHWESTERN,Park Circle,"(39.3332700000, -76.6559100000)",1
06/14/2016,12:15:00,4F,3700 GREENSPRING AVE,ASSAULT BY THREAT,I,,612,NORTHWESTERN,Park Circle,"(39.3332700000, -76.6559100000)",1
06/14/2016,12:25:00,4F,5300 BARBARA AVE,ASSAULT BY THREAT,I,,443,NORTHEASTERN,Frankford,"(39.3317100000, -76.5466100000)",1
06/14/2016,12:31:00,5A,1000 EVANS WAY,BURGLARY,I,,433,NORTHEASTERN,Armistead Gardens,"(39.3050200000, -76.5453000000)",1
06/14/2016,12:40:00,5B,1100 WASHINGTON BLVD,BURGLARY,I,,932,SOUTHERN,Washington Village/Pigtown,"(39.2827700000, -76.6327400000)",1
06/14/2016,13:00:00,6E,2500 WINCHESTER ST,LARCENY,O,,723,WESTERN,Bridgeview/Greenlawn,"(39.3014700000, -76.6580000000)",1
06/14/2016,13:00:00,4E,1400 N COLLINGTON AVE,COMMON ASSAULT,I,HANDS,331,EASTERN,Broadway East,"(39.3071100000, -76.5871400000)",1
06/14/2016,13:00:00,5A,800 PARK AVE,BURGLARY,I,,142,CENTRAL,Mount Vernon,"(39.2989200000, -76.6184300000)",1
06/14/2016,13:00:00,6E,2000 RUXTON AVE,LARCENY,O,,731,WESTERN,Mondawmin,"(39.3113000000, -76.6549400000)",1
06/14/2016,13:20:00,4A,1900 N Collington St,AGG. ASSAULT,O,FIREARM,331,EASTERN,South Clifton Park,"(39.3128900000, -76.5875700000)",1
06/14/2016,13:30:00,6C,300 LIGHT ST,LARCENY,I,,112,CENTRAL,Inner Harbor,"(39.2850000000, -76.6130900000)",1
06/14/2016,13:30:00,6J,2400 E BIDDLE ST,LARCENY,O,,331,EASTERN,Broadway East,"(39.3047300000, -76.5839700000)",1
06/14/2016,14:00:00,7A,700 N ROSEDALE ST,AUTO THEFT,O,,814,SOUTHWESTERN,Franklintown Road,"(39.2959300000, -76.6683400000)",1
06/14/2016,14:00:00,5A,5000 DENVIEW WAY,BURGLARY,I,,444,NORTHEASTERN,Frankford,"(39.3248500000, -76.5333700000)",1
06/14/2016,14:05:00,3CK,3800 EASTERN AVE,ROBBERY - COMMERCIAL,I,KNIFE,231,SOUTHEASTERN,Highlandtown,"(39.2867300000, -76.5648300000)",1
06/14/2016,14:10:00,6D,2400 LIBERTY HEIGHTS AVE,LARCENY FROM AUTO,O,,731,WESTERN,Mondawmin,"(39.3186800000, -76.6539900000)",1
06/14/2016,14:20:00,3B,100 KANE ST,ROBBERY - STREET,I,,241,SOUTHEASTERN,Hopkins Bayview,"(39.2950300000, -76.5334500000)",1
06/14/2016,15:00:00,5E,2100 WASHINGTON BLVD,BURGLARY,O,,935,SOUTHERN,Carroll Park,"(39.2722400000, -76.6461200000)",1
06/14/2016,15:00:00,6D,700 N CALVERT ST,LARCENY FROM AUTO,O,,142,CENTRAL,Mount Vernon,"(39.2977900000, -76.6129400000)",1
06/14/2016,15:10:00,3D,1300 E FAYETTE ST,ROBBERY - COMMERCIAL,I,,212,SOUTHEASTERN,Washington Hill,"(39.2925400000, -76.5995400000)",1
06/14/2016,15:30:00,7A,2200 W LAFAYETTE AVE,AUTO THEFT,O,,723,WESTERN,Bridgeview/Greenlawn,"(39.2986000000, -76.6521500000)",1
06/14/2016,15:30:00,7A,5900 THEODORE AVE,AUTO THEFT,O,,425,NORTHEASTERN,Glenham-Belhar,"(39.3521200000, -76.5502100000)",1
06/14/2016,16:03:00,6G,33RD ST & GREENMOUNT AV,LARCENY,I,,512,NORTHERN,Better Waverly,"(39.3284900000, -76.6094400000)",1
06/14/2016,16:19:00,6J,700 WASHINGTON BLVD,LARCENY,O,,932,SOUTHERN,Washington Village/Pigtown,"(39.2830200000, -76.6277500000)",1
06/14/2016,16:30:00,4A,2100 MCCULLOGH,AGG. ASSAULT,O,FIREARM,131,CENTRAL,Druid Heights,"(39.3089400000, -76.6357500000)",1
06/14/2016,16:30:00,7A,1100 N WOODINGTON RD,AUTO THEFT,O,,844,SOUTHWESTERN,Edmondson Village,"(39.2999200000, -76.6862500000)",1
06/14/2016,17:00:00,6J,1300 RIGGS AVE,LARCENY,O,,743,WESTERN,Sandtown-Winchester,"(39.3011000000, -76.6396000000)",1
06/14/2016,17:00:00,5D,3200 WILKENS AVE,BURGLARY,I,,832,SOUTHWESTERN,Gwynns Falls,"(39.2745300000, -76.6704200000)",1
06/14/2016,17:00:00,5D,3200 WILKENS AVE,BURGLARY,I,,832,SOUTHWESTERN,Gwynns Falls,"(39.2745300000, -76.6704200000)",1
06/14/2016,17:08:00,3B,4700 HALDANE RD,ROBBERY - STREET,O,,442,NORTHEASTERN,Parkside,"(39.3196600000, -76.5545800000)",1
06/14/2016,17:15:00,6C,6500 REISTERSTOWN RD,LARCENY,I,,631,NORTHWESTERN,Reisterstown Station,"(39.3562700000, -76.7027000000)",1
06/14/2016,17:18:00,3B,1600 COLE ST,ROBBERY - STREET,O,,935,SOUTHERN,New Southwest/Mount Clare,"(39.2822200000, -76.6423900000)",1
06/14/2016,17:30:00,7A,2800 HINSDALE DR,AUTO THEFT,O,,923,SOUTHERN,Lakeland,"(39.2560400000, -76.6447700000)",1
06/14/2016,18:00:00,5A,900 WHITELOCK ST,BURGLARY,I,,133,CENTRAL,Reservoir Hill,"(39.3144400000, -76.6329200000)",1
06/14/2016,18:00:00,4E,900 HOLLINS ST,COMMON ASSAULT,O,HANDS,931,SOUTHERN,Hollins Market,"(39.2877900000, -76.6323000000)",1
06/14/2016,18:00:00,6D,3200 VICKERS RD,LARCENY FROM AUTO,O,,641,NORTHWESTERN,Hanlon-Longwood,"(39.3180200000, -76.6713600000)",1
06/14/2016,18:30:00,5A,5300 NELSON AVE,BURGLARY,I,,633,NORTHWESTERN,Arlington,"(39.3475000000, -76.6845900000)",1
06/14/2016,18:30:00,4E,5200 Bowleys Ln,COMMON ASSAULT,I,HANDS,443,NORTHEASTERN,Frankford,"(39.3213100000, -76.5526300000)",1
06/14/2016,19:00:00,7A,800 W PRATT ST,AUTO THEFT,O,,932,SOUTHERN,Washington Village/Pigtown,"(39.2859000000, -76.6303400000)",1
06/14/2016,19:00:00,7A,1800 W PRATT ST,AUTO THEFT,O,,934,SOUTHERN,Carrollton Ridge,"(39.2852700000, -76.6451000000)",1
06/14/2016,19:00:00,5D,3800 GREENWAY,BURGLARY,I,,542,NORTHERN,Guilford,"(39.3348300000, -76.6134700000)",1
06/14/2016,19:15:00,4E,700 LINNARD ST,COMMON ASSAULT,O,HANDS,844,SOUTHWESTERN,Edgewood,"(39.2967600000, -76.6748100000)",1
06/14/2016,19:20:00,3AF,2200 ROSLYN AVE,ROBBERY - STREET,I,FIREARM,812,SOUTHWESTERN,Mount Holly,"(39.3120300000, -76.6768200000)",1
06/14/2016,19:30:00,7A,2900 FREDERICK AVE,AUTO THEFT,O,,832,SOUTHWESTERN,Gwynns Falls,"(39.2798800000, -76.6657800000)",1
06/14/2016,20:00:00,7A,900 APPLETON ST,AUTO THEFT,O,,722,WESTERN,Midtown-Edmondson,"(39.2990900000, -76.6484400000)",1
06/14/2016,20:19:00,6G,2000 E MONUMENT ST,LARCENY,I,,321,EASTERN,CARE,"(39.2985900000, -76.5883900000)",1
06/14/2016,21:00:00,7A,5400 CEDONIA AVE,AUTO THEFT,O,,441,NORTHEASTERN,Cedonia,"(39.3321500000, -76.5325300000)",1
06/14/2016,21:00:00,7A,800 WEDGEWOOD RD,AUTO THEFT,,,823,SOUTHWESTERN,West Hills,"(39.2944800000, -76.7060200000)",1
06/14/2016,21:00:00,7C,2700 CHESTERFIELD AVE,AUTO THEFT,O,,432,NORTHEASTERN,Belair-Edison,"(39.3270300000, -76.5728200000)",1
06/14/2016,21:00:00,4E,4800 GREENCREST RD,COMMON ASSAULT,I,HANDS,444,NORTHEASTERN,Frankford,"(39.3223400000, -76.5382900000)",1
06/14/2016,21:00:00,6E,3300 W BELVEDERE AVE,LARCENY,O,,614,NORTHWESTERN,Central Park Heights,"(39.3478800000, -76.6775100000)",1
06/14/2016,21:00:00,6D,2000 WHITTIER AVE,LARCENY FROM AUTO,O,,731,WESTERN,Mondawmin,"(39.3146400000, -76.6509400000)",1
06/14/2016,21:25:00,3AF,1100 COVINGTON ST,ROBBERY - STREET,O,FIREARM,943,SOUTHERN,Riverside,"(39.2771000000, -76.6070100000)",1
06/14/2016,21:30:00,7C,2100 E PRATT ST,AUTO THEFT,O,,212,SOUTHEASTERN,Upper Fells Point,"(39.2894800000, -76.5868400000)",1
06/14/2016,21:30:00,6D,3700 EGERTON RD,LARCENY FROM AUTO,O,,642,NORTHWESTERN,Callaway-Garrison,"(39.3274300000, -76.6788700000)",1
06/14/2016,21:30:00,7A,400 N BELNORD AVE,AUTO THEFT,O,,221,SOUTHEASTERN,McElderry Park,"(39.2961400000, -76.5786100000)",1
06/14/2016,21:30:00,4E,NORTH AV & MADISON AV,COMMON ASSAULT,O,HANDS,133,CENTRAL,Madison Park,"(39.3103900000, -76.6356600000)",1
06/14/2016,21:30:00,4E,200 W LANVALE ST,COMMON ASSAULT,O,HANDS,132,CENTRAL,Bolton Hill,"(39.3051700000, -76.6242500000)",1
06/14/2016,21:30:00,6E,100 S SCHROEDER ST,LARCENY,O,,931,SOUTHERN,Hollins Market,"(39.2859800000, -76.6336500000)",1
06/14/2016,21:40:00,4C,0 S FULTON AVE,AGG. ASSAULT,O,OTHER,711,WESTERN,Franklin Square,"(39.2881600000, -76.6452500000)",1
06/14/2016,21:45:00,7A,6200 THE ALAMEDA,AUTO THEFT,O,,414,NORTHERN,Idlewood,"(39.3692500000, -76.5934500000)",1
06/14/2016,22:00:00,7A,800 RAMSAY ST,AUTO THEFT,I,,932,SOUTHERN,Washington Village/Pigtown,"(39.2836700000, -76.6307300000)",1
06/14/2016,22:00:00,7C,1500 CLARKSON ST,AUTO THEFT,O,,943,SOUTHERN,South Baltimore,"(39.2720900000, -76.6161200000)",1
